Bird,ATLAS,Date,N,Duration,Distance,Straightness,Speed,dayref,ScaledDay,Pen,Sex,Mass,ScaledMass,Spatial_Score,SpatialRating,Test_Order,ScaledTestOrder
859,44001004094,17/09/2017,6,1500,74.79323228,0.559784491,0.049862155,17,-0.100805669,D,M,860,0.146640929,5,Good,23.5,-0.180299628
859,44001004094,23/09/2017,6,1500,71.49868072,0.568972887,0.047665787,23,0.684740946,D,M,860,0.146640929,5,Good,23.5,-0.180299628
859,44001004094,16/09/2017,6,1500,24.43058651,0.140557819,0.016287058,16,-0.231730105,D,M,860,0.146640929,5,Good,23.5,-0.180299628
861,44001004103,19/09/2017,6,1500,30.17167449,0.216954204,0.02011445,19,0.161043203,D,M,950,1.022921045,9,Good,4,-2.014427736
861,44001004103,01/09/2017,6,1500,43.1498848,0.228848412,0.02876659,1,-2.195596641,D,M,950,1.022921045,9,Good,4,-2.014427736
861,44001004103,15/09/2017,6,1500,80.90154668,0.444164196,0.053934364,15,-0.36265454,D,M,950,1.022921045,9,Good,4,-2.014427736
862,44001004095,18/09/2017,6,1500,48.4310978,0.293683624,0.032287399,18,0.030118767,C,M,940,0.925556587,0,Bad,26,0.054845001
884,44001004157,19/09/2017,6,1500,0.475909485,0.003283102,0.000317273,19,0.161043203,D,F,620,-2.190106046,7,Good,37,1.089481369
885,44001004077,25/09/2017,6,1500,20.40186311,0.149314878,0.013601242,25,0.946589817,C,F,670,-1.703283759,3,Ok,43,1.653828479
887,44001004162,25/09/2017,6,1500,17.54348171,0.113590321,0.011695654,25,0.946589817,D,M,860,0.146640929,1,Bad,28,0.242960704
887,44001004162,24/09/2017,6,1500,12.99689674,0.098288617,0.008664598,24,0.815665381,D,M,860,0.146640929,1,Bad,28,0.242960704
892,44001004139,24/09/2017,6,1500,88.22449064,0.480047473,0.058816327,24,0.815665381,D,M,920,0.730827673,3,Ok,17.5,-0.744646738
893,44001004127,14/09/2017,6,1500,103.8644465,0.494755246,0.069242964,14,-0.493578976,D,F,720,-1.216461473,2,Ok,34.5,0.85433674
911,44001004114,07/09/2017,6,1500,197.8121082,0.871684841,0.131874739,7,-1.410050026,C,M,970,1.217649959,1,Bad,9,-1.544138477
918,44001004116,08/09/2017,6,1500,75.19703403,0.624786093,0.050131356,8,-1.279125591,C,M,750,-0.924368101,4,Good,37,1.089481369
920,44001004112,21/09/2017,6,1500,172.1943688,0.928993576,0.114796246,21,0.422892074,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
920,44001004112,25/09/2017,6,1500,67.69252708,0.513867331,0.045128351,25,0.946589817,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
940,44001004083,26/09/2017,6,1500,52.7290474,0.231912764,0.035152698,26,1.077514253,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,08/09/2017,6,1500,87.67183503,0.447919623,0.05844789,8,-1.279125591,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,13/09/2017,6,1500,14.27927292,0.094308996,0.009519515,13,-0.624503412,C,M,970,1.217649959,1,Bad,14,-1.073849219
943,44001004071,21/09/2017,6,1500,37.23957637,0.216256789,0.024826384,21,0.422892074,C,F,810,-0.340181357,1,Bad,29,0.337018556
943,44001004071,18/09/2017,6,1500,71.00960444,0.578932868,0.047339736,18,0.030118767,C,F,810,-0.340181357,1,Bad,29,0.337018556
949,44001004175,24/09/2017,6,1500,188.3576086,0.609650971,0.125571739,24,0.815665381,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,01/09/2017,6,1500,58.38657311,0.254281809,0.038924382,1,-2.195596641,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,25/09/2017,6,1500,24.43651771,0.138006387,0.016291012,25,0.946589817,C,F,750,-0.924368101,1,Bad,24,-0.133270702
958,44001004135,25/09/2017,6,1500,38.5368211,0.246439154,0.025691214,25,0.946589817,B,F,760,-0.827003644,2,Ok,35,0.901365666
963,44001004052,17/09/2017,6,1500,38.29827939,0.241314938,0.025532186,17,-0.100805669,B,F,790,-0.534910272,3,Ok,30,0.431076407
989,44001004067,27/09/2017,6,1500,126.3680376,0.69203832,0.084245358,27,1.208438689,B,M,870,0.244005386,5,Good,31,0.525134259
993,44001004080,18/09/2017,6,1500,139.6750172,0.520827413,0.093116678,18,0.030118767,B,M,1010,1.607107788,3,Ok,26.5,0.101873927
993,44001004080,19/09/2017,6,1500,90.99399395,0.45224727,0.060662663,19,0.161043203,B,M,1010,1.607107788,3,Ok,26.5,0.101873927
1006,44001004006,24/09/2017,5,1200,87.45587101,0.854573176,0.072879893,24,0.815665381,B,F,730,-1.119097016,2,Ok,14,-1.073849219
1006,44001004006,23/09/2017,5,1200,41.41427332,0.288344403,0.034511894,23,0.684740946,B,F,730,-1.119097016,2,Ok,14,-1.073849219
782,44001004063,15/09/2017,5,1200,92.29937107,0.525236323,0.076916143,15,-0.36265454,A,F,900,0.536098758,1,Bad,30.5,0.478105333
787,44001004024,27/09/2017,5,1200,7.820471741,0.043257531,0.00651706,27,1.208438689,A,F,800,-0.437545815,1,Bad,29.5,0.384047482
791,44001004168,23/09/2017,5,1200,23.59502234,0.204704273,0.019662519,23,0.684740946,A,F,760,-0.827003644,2,Ok,17,-0.791675664
791,44001004168,21/09/2017,5,1200,12.58538865,0.19337686,0.010487824,21,0.422892074,A,F,760,-0.827003644,2,Ok,17,-0.791675664
791,44001004168,20/09/2017,5,1200,57.17408834,0.411021586,0.047645074,20,0.291967638,A,F,760,-0.827003644,2,Ok,17,-0.791675664
792,44001004182,08/09/2017,5,1200,46.70685868,0.28669804,0.038922382,8,-1.279125591,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,25/09/2017,5,1200,67.44742816,0.50693105,0.05620619,25,0.946589817,A,F,720,-1.216461473,1,Bad,42,1.559770627
804,44001004173,25/09/2017,5,1200,70.30014063,0.563013441,0.058583451,25,0.946589817,A,M,970,1.217649959,1,Bad,24.5,-0.086241777
804,44001004173,13/09/2017,5,1200,69.41401638,0.527366989,0.057845014,13,-0.624503412,A,M,970,1.217649959,1,Bad,24.5,-0.086241777
809,44001004153,26/09/2017,5,1200,119.6695868,0.478214807,0.099724656,26,1.077514253,A,M,940,0.925556587,1,Bad,19,-0.603559961
810,44001004102,29/09/2017,5,1200,259.8883568,0.995038393,0.216573631,29,1.47028756,A,F,710,-1.31382593,1,Bad,23,-0.227328554
810,44001004102,27/09/2017,5,1200,35.90591425,0.296992065,0.029921595,27,1.208438689,A,F,710,-1.31382593,1,Bad,23,-0.227328554
811,44001004177,12/09/2017,5,1200,16.15392916,0.096616992,0.013461608,12,-0.755427848,A,F,710,-1.31382593,1,Bad,19.5,-0.556531035
814,44001004057,24/09/2017,5,1200,46.92108104,0.426731079,0.039100901,24,0.815665381,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,21/09/2017,5,1200,123.03412,0.627307955,0.102528433,21,0.422892074,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,14/09/2017,5,1200,29.85758934,0.169829377,0.024881324,14,-0.493578976,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,30/09/2017,5,1200,13.4476089,0.094222639,0.011206341,30,1.601211996,A,F,820,-0.2428169,3,Ok,44,1.747886331
830,44001004047,13/09/2017,5,1200,46.7331981,0.430424827,0.038944332,13,-0.624503412,A,M,1030,1.801836703,2,Ok,20,-0.509502109
830,44001004047,10/09/2017,5,1200,12.36093329,0.064660029,0.010300778,10,-1.017276719,A,M,1030,1.801836703,2,Ok,20,-0.509502109
834,44001004164,26/09/2017,5,1200,13.50239712,0.097503254,0.011251998,26,1.077514253,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
834,44001004164,29/09/2017,5,1200,28.40068029,0.243432849,0.023667234,29,1.47028756,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
834,44001004164,26/09/2017,5,1200,22.92856683,0.175768061,0.019107139,26,1.077514253,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
834,44001004164,20/09/2017,5,1200,18.93002976,0.173195754,0.015775025,20,0.291967638,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
835,44001004045,10/09/2017,5,1200,67.15528715,0.459649677,0.055962739,10,-1.017276719,A,F,840,-0.048087985,1,Bad,24,-0.133270702
836,44001004109,19/09/2017,5,1200,97.92704875,0.631390781,0.081605874,19,0.161043203,A,M,950,1.022921045,2,Ok,11,-1.356022774
836,44001004109,23/09/2017,5,1200,107.6238274,0.867589416,0.089686523,23,0.684740946,A,M,950,1.022921045,2,Ok,11,-1.356022774
836,44001004109,18/09/2017,5,1200,46.45283721,0.252552089,0.038710698,18,0.030118767,A,M,950,1.022921045,2,Ok,11,-1.356022774
836,44001004109,14/09/2017,5,1200,52.90968752,0.403296679,0.044091406,14,-0.493578976,A,M,950,1.022921045,2,Ok,11,-1.356022774
839,44001004134,01/09/2017,5,1200,31.23882458,0.143457409,0.026032354,1,-2.195596641,D,M,1060,2.093930075,5,Good,35,0.901365666
842,44001004156,21/09/2017,5,1200,141.8219197,0.747746964,0.118184933,21,0.422892074,D,M,980,1.315014417,2,Ok,14.5,-1.026820293
842,44001004156,18/09/2017,5,1200,307.9903802,0.963574954,0.25665865,18,0.030118767,D,M,980,1.315014417,2,Ok,14.5,-1.026820293
844,44001004147,18/09/2017,3,1200,59.5106378,0.954646901,0.049592198,18,0.030118767,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
844,44001004147,26/09/2017,5,1200,27.28045183,0.197343647,0.02273371,26,1.077514253,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
853,44001004026,17/09/2017,5,1200,27.08997388,0.113417923,0.022574978,17,-0.100805669,D,F,770,-0.729639186,6,Good,24,-0.133270702
853,44001004026,26/09/2017,5,1200,115.923412,0.852451089,0.096602843,26,1.077514253,D,F,770,-0.729639186,6,Good,24,-0.133270702
853,44001004026,20/09/2017,5,1200,13.31974905,0.099466742,0.011099791,20,0.291967638,D,F,770,-0.729639186,6,Good,24,-0.133270702
853,44001004026,09/09/2017,5,1200,77.88272381,0.388316966,0.06490227,9,-1.148201155,D,F,770,-0.729639186,6,Good,24,-0.133270702
856,44001004101,25/09/2017,5,1200,179.7591487,0.794651523,0.149799291,25,0.946589817,D,M,1000,1.509743331,4,Good,44.5,1.794915256
860,44001004060,12/09/2017,5,1200,78.0117933,0.614530405,0.065009828,12,-0.755427848,D,F,800,-0.437545815,3,Ok,41,1.465712776
861,44001004103,27/09/2017,5,1200,38.92359167,0.198743098,0.032436326,27,1.208438689,D,M,950,1.022921045,9,Good,4,-2.014427736
862,44001004095,13/09/2017,5,1200,28.07987006,0.205528531,0.023399892,13,-0.624503412,C,M,940,0.925556587,0,Bad,26,0.054845001
874,44001004158,08/09/2017,5,1200,26.33394315,0.166262471,0.021944953,8,-1.279125591,D,F,790,-0.534910272,3,Ok,22.5,-0.27435748
874,44001004158,17/09/2017,5,1200,123.0861367,0.536392957,0.102571781,17,-0.100805669,D,F,790,-0.534910272,3,Ok,22.5,-0.27435748
884,44001004157,26/09/2017,5,1200,64.94318012,0.364435994,0.054119317,26,1.077514253,D,F,620,-2.190106046,7,Good,37,1.089481369
885,44001004077,19/09/2017,5,1200,68.09891292,0.454227188,0.056749094,19,0.161043203,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,09/09/2017,5,1200,40.70944459,0.240093395,0.033924537,9,-1.148201155,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,24/09/2017,5,1200,49.07966995,0.371007787,0.040899725,24,0.815665381,C,F,670,-1.703283759,3,Ok,43,1.653828479
886,44001004178,18/09/2017,5,1200,17.83192137,0.114121467,0.014859934,18,0.030118767,D,M,990,1.412378874,2,Ok,13,-1.167907071
905,44001004131,27/09/2017,5,1200,64.58786594,0.378462836,0.053823222,27,1.208438689,C,F,790,-0.534910272,0,Bad,27,0.148902852
920,44001004112,04/09/2017,5,1200,7.569611582,0.052605203,0.00630801,4,-1.802823334,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
920,44001004112,23/09/2017,5,1200,10.06248161,0.053019271,0.008385401,23,0.684740946,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
933,44001004002,26/09/2017,5,1200,50.99261819,0.399450362,0.042493848,26,1.077514253,C,F,800,-0.437545815,2,Ok,15,-0.979791367
940,44001004083,08/09/2017,4,1200,11.7637504,0.099495624,0.009803125,8,-1.279125591,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,07/09/2017,5,1200,76.61396679,0.808134141,0.063844972,7,-1.410050026,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,13/09/2017,5,1200,20.7472628,0.127737659,0.017289386,13,-0.624503412,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,13/09/2017,3,1200,74.61372998,0.959200845,0.062178108,13,-0.624503412,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,21/09/2017,5,1200,92.74353464,0.891936904,0.077286279,21,0.422892074,C,M,970,1.217649959,1,Bad,14,-1.073849219
943,44001004071,25/09/2017,5,1200,28.60633475,0.130803798,0.023838612,25,0.946589817,C,F,810,-0.340181357,1,Bad,29,0.337018556
949,44001004175,26/09/2017,5,1200,54.68278386,0.461359152,0.045568987,26,1.077514253,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,08/09/2017,5,1200,60.99897586,0.346935636,0.05083248,8,-1.279125591,C,F,750,-0.924368101,1,Bad,24,-0.133270702
958,44001004135,19/09/2017,4,1200,36.92780174,0.23107187,0.030773168,19,0.161043203,B,F,760,-0.827003644,2,Ok,35,0.901365666
958,44001004135,18/09/2017,5,1200,70.86122966,0.471072354,0.059051025,18,0.030118767,B,F,760,-0.827003644,2,Ok,35,0.901365666
958,44001004135,04/09/2017,4,1200,15.12449171,0.238105614,0.012603743,4,-1.802823334,B,F,760,-0.827003644,2,Ok,35,0.901365666
963,44001004052,15/09/2017,5,1200,115.5585815,0.667707162,0.096298818,15,-0.36265454,B,F,790,-0.534910272,3,Ok,30,0.431076407
963,44001004052,19/09/2017,5,1200,11.84069241,0.090150728,0.009867244,19,0.161043203,B,F,790,-0.534910272,3,Ok,30,0.431076407
963,44001004052,23/09/2017,5,1200,83.53077527,0.380144824,0.069608979,23,0.684740946,B,F,790,-0.534910272,3,Ok,30,0.431076407
989,44001004067,19/09/2017,5,1200,59.5145306,0.321319437,0.049595442,19,0.161043203,B,M,870,0.244005386,5,Good,31,0.525134259
1005,44001004111,14/09/2017,4,900,60.42234355,0.330475657,0.067135937,14,-0.493578976,B,F,660,-1.800648217,3,Ok,39,1.277597072
1006,44001004006,21/09/2017,4,900,84.37046562,0.88632062,0.093744962,21,0.422892074,B,F,730,-1.119097016,2,Ok,14,-1.073849219
787,44001004024,13/09/2017,4,900,74.95763262,0.934860909,0.083286258,13,-0.624503412,A,F,800,-0.437545815,1,Bad,29.5,0.384047482
789,44001004160,13/09/2017,4,900,7.233580402,0.037702648,0.008037312,13,-0.624503412,A,M,1000,1.509743331,1,Bad,30,0.431076407
791,44001004168,24/09/2017,4,900,77.44001454,0.674718694,0.086044461,24,0.815665381,A,F,760,-0.827003644,2,Ok,17,-0.791675664
792,44001004182,25/09/2017,4,900,30.11382783,0.257126415,0.033459809,25,0.946589817,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,01/09/2017,4,900,111.2203602,0.98924248,0.123578178,1,-2.195596641,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,12/09/2017,4,900,21.4066058,0.093965245,0.023785118,12,-0.755427848,A,F,720,-1.216461473,1,Bad,42,1.559770627
804,44001004173,13/09/2017,4,900,128.1455479,0.990478407,0.142383942,13,-0.624503412,A,M,970,1.217649959,1,Bad,24.5,-0.086241777
804,44001004173,23/09/2017,3,900,101.7793405,0.933477558,0.113088156,23,0.684740946,A,M,970,1.217649959,1,Bad,24.5,-0.086241777
809,44001004153,24/09/2017,4,900,36.29771426,0.287784309,0.040330794,24,0.815665381,A,M,940,0.925556587,1,Bad,19,-0.603559961
830,44001004047,21/09/2017,4,900,25.53862689,0.188293684,0.028376252,21,0.422892074,A,M,1030,1.801836703,2,Ok,20,-0.509502109
834,44001004164,24/09/2017,4,900,87.08543524,0.863874799,0.096761595,24,0.815665381,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
836,44001004109,20/09/2017,4,900,165.8493989,0.981017673,0.18427711,20,0.291967638,A,M,950,1.022921045,2,Ok,11,-1.356022774
836,44001004109,09/09/2017,4,900,107.6469685,0.894971204,0.119607743,9,-1.148201155,A,M,950,1.022921045,2,Ok,11,-1.356022774
844,44001004147,15/09/2017,4,900,37.43072803,0.589467407,0.041589698,15,-0.36265454,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
844,44001004147,24/09/2017,4,900,43.77320385,0.365622626,0.048636893,24,0.815665381,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
853,44001004026,18/09/2017,4,900,2.175991567,0.036955757,0.002417768,18,0.030118767,D,F,770,-0.729639186,6,Good,24,-0.133270702
856,44001004101,21/09/2017,4,900,9.591157931,0.104049403,0.010656842,21,0.422892074,D,M,1000,1.509743331,4,Good,44.5,1.794915256
861,44001004103,29/09/2017,4,900,103.2122714,0.588554243,0.114680302,29,1.47028756,D,M,950,1.022921045,9,Good,4,-2.014427736
861,44001004103,15/09/2017,4,900,38.11411221,0.459094151,0.042349014,15,-0.36265454,D,M,950,1.022921045,9,Good,4,-2.014427736
861,44001004103,26/09/2017,4,900,140.2787838,0.726772655,0.155865315,26,1.077514253,D,M,950,1.022921045,9,Good,4,-2.014427736
884,44001004157,09/09/2017,4,900,75.93688456,0.520945734,0.084374316,9,-1.148201155,D,F,620,-2.190106046,7,Good,37,1.089481369
885,44001004077,13/09/2017,3,900,42.23933945,0.159400276,0.046932599,13,-0.624503412,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,23/09/2017,4,900,85.09721668,0.956959192,0.094552463,23,0.684740946,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,15/09/2017,4,900,93.35057123,0.642227044,0.103722857,15,-0.36265454,C,F,670,-1.703283759,3,Ok,43,1.653828479
885,44001004077,14/09/2017,4,900,93.20584925,0.880168768,0.103562055,14,-0.493578976,C,F,670,-1.703283759,3,Ok,43,1.653828479
886,44001004178,23/09/2017,4,900,82.44046789,0.99408832,0.09160052,23,0.684740946,D,M,990,1.412378874,2,Ok,13,-1.167907071
887,44001004162,18/09/2017,4,900,12.53220265,0.288185913,0.01392467,18,0.030118767,D,M,860,0.146640929,1,Bad,28,0.242960704
889,44001004030,27/09/2017,4,900,51.41930879,0.545158721,0.057132565,27,1.208438689,D,M,850,0.049276472,2,Ok,6.5,-1.779283106
892,44001004139,29/09/2017,4,900,69.95952633,0.885947247,0.077732807,29,1.47028756,D,M,920,0.730827673,3,Ok,17.5,-0.744646738
893,44001004127,01/09/2017,4,900,156.2017857,0.930681372,0.17355754,1,-2.195596641,D,F,720,-1.216461473,2,Ok,34.5,0.85433674
905,44001004131,12/09/2017,4,900,16.13641863,0.211305042,0.017929354,12,-0.755427848,C,F,790,-0.534910272,0,Bad,27,0.148902852
905,44001004131,24/09/2017,4,900,58.05097941,0.987377734,0.064501088,24,0.815665381,C,F,790,-0.534910272,0,Bad,27,0.148902852
918,44001004116,20/09/2017,4,900,54.85376459,0.363222992,0.060948627,20,0.291967638,C,M,750,-0.924368101,4,Good,37,1.089481369
920,44001004112,09/09/2017,4,900,75.91963274,0.775294691,0.084355147,9,-1.148201155,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
920,44001004112,29/09/2017,3,900,214.9496248,0.972835022,0.238832916,29,1.47028756,C,M,850,0.049276472,1,Bad,24.5,-0.086241777
940,44001004083,25/09/2017,4,900,214.3849534,0.945876209,0.238205504,25,0.946589817,C,M,970,1.217649959,1,Bad,14,-1.073849219
940,44001004083,26/09/2017,4,900,77.54001508,0.999780224,0.086155572,26,1.077514253,C,M,970,1.217649959,1,Bad,14,-1.073849219
943,44001004071,17/09/2017,4,900,21.64254606,0.309537633,0.024047273,17,-0.100805669,C,F,810,-0.340181357,1,Bad,29,0.337018556
943,44001004071,29/09/2017,4,900,24.895985,0.257560146,0.027662206,29,1.47028756,C,F,810,-0.340181357,1,Bad,29,0.337018556
943,44001004071,13/09/2017,4,900,51.02831148,0.535686264,0.056698124,13,-0.624503412,C,F,810,-0.340181357,1,Bad,29,0.337018556
943,44001004071,20/09/2017,4,900,44.23743705,0.468043574,0.049152708,20,0.291967638,C,F,810,-0.340181357,1,Bad,29,0.337018556
943,44001004071,16/09/2017,4,900,63.77683466,0.612657524,0.07086315,16,-0.231730105,C,F,810,-0.340181357,1,Bad,29,0.337018556
949,44001004175,09/09/2017,3,900,64.74925075,0.975723277,0.071943612,9,-1.148201155,C,F,750,-0.924368101,1,Bad,24,-0.133270702
949,44001004175,15/09/2017,4,900,32.80662242,0.241475214,0.036451803,15,-0.36265454,C,F,750,-0.924368101,1,Bad,24,-0.133270702
963,44001004052,19/09/2017,4,900,53.97127903,0.764728786,0.059968088,19,0.161043203,B,F,790,-0.534910272,3,Ok,30,0.431076407
989,44001004067,24/09/2017,4,900,64.99237742,0.948968835,0.072213753,24,0.815665381,B,M,870,0.244005386,5,Good,31,0.525134259
989,44001004067,27/09/2017,4,900,151.3992347,0.995274809,0.168221372,27,1.208438689,B,M,870,0.244005386,5,Good,31,0.525134259
989,44001004067,27/09/2017,4,900,67.64654757,0.505935818,0.075162831,27,1.208438689,B,M,870,0.244005386,5,Good,31,0.525134259
993,44001004080,15/09/2017,4,900,91.68214642,0.761255983,0.101869052,15,-0.36265454,B,M,1010,1.607107788,3,Ok,26.5,0.101873927
1003,44001004036,14/09/2017,3,600,41.87809204,0.97495921,0.06979682,14,-0.493578976,B,M,940,0.925556587,3,Ok,30,0.431076407
1003,44001004036,21/09/2017,3,600,57.39233747,0.924948927,0.095653896,21,0.422892074,B,M,940,0.925556587,3,Ok,30,0.431076407
1003,44001004036,10/09/2017,3,600,69.54904633,0.627499647,0.115915077,10,-1.017276719,B,M,940,0.925556587,3,Ok,30,0.431076407
1003,44001004036,13/09/2017,3,600,65.79662009,0.993406037,0.109661033,13,-0.624503412,B,M,940,0.925556587,3,Ok,30,0.431076407
1006,44001004006,01/09/2017,3,600,57.16913713,0.833170904,0.095281895,1,-2.195596641,B,F,730,-1.119097016,2,Ok,14,-1.073849219
1006,44001004006,01/09/2017,3,600,24.57846959,0.231966956,0.040964116,1,-2.195596641,B,F,730,-1.119097016,2,Ok,14,-1.073849219
1008,44001004108,14/09/2017,3,600,148.4777139,0.999870021,0.247462856,14,-0.493578976,B,M,880,0.341369844,3,Ok,19,-0.603559961
781,44001004148,23/09/2017,3,600,49.12743656,0.787931017,0.081879061,23,0.684740946,A,F,780,-0.632274729,2,Ok,27.5,0.195931778
782,44001004063,08/09/2017,3,600,94.82862749,0.776754135,0.158047712,8,-1.279125591,A,F,900,0.536098758,1,Bad,30.5,0.478105333
782,44001004063,15/09/2017,3,600,14.76479286,0.96250348,0.024607988,15,-0.36265454,A,F,900,0.536098758,1,Bad,30.5,0.478105333
789,44001004160,13/09/2017,3,600,35.69382041,0.966325195,0.059489701,13,-0.624503412,A,M,1000,1.509743331,1,Bad,30,0.431076407
789,44001004160,21/09/2017,3,600,55.71052094,0.583720361,0.092850868,21,0.422892074,A,M,1000,1.509743331,1,Bad,30,0.431076407
791,44001004168,18/09/2017,3,600,57.48405806,0.620533174,0.095806763,18,0.030118767,A,F,760,-0.827003644,2,Ok,17,-0.791675664
792,44001004182,23/09/2017,3,600,87.71612017,0.962694845,0.146193534,23,0.684740946,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,15/09/2017,3,600,9.705534171,0.996879886,0.01617589,15,-0.36265454,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,09/09/2017,3,600,52.72368824,0.636931175,0.087872814,9,-1.148201155,A,F,720,-1.216461473,1,Bad,42,1.559770627
792,44001004182,17/09/2017,3,600,24.35914663,0.595510926,0.040598578,17,-0.100805669,A,F,720,-1.216461473,1,Bad,42,1.559770627
804,44001004173,13/09/2017,3,600,99.63832395,0.991095291,0.166063873,13,-0.624503412,A,M,970,1.217649959,1,Bad,24.5,-0.086241777
809,44001004153,29/09/2017,3,600,9.972662778,0.295482787,0.016621105,29,1.47028756,A,M,940,0.925556587,1,Bad,19,-0.603559961
810,44001004102,12/09/2017,3,600,81.84471939,0.992734892,0.136407866,12,-0.755427848,A,F,710,-1.31382593,1,Bad,23,-0.227328554
811,44001004177,09/09/2017,3,600,70.7702829,0.875412025,0.117950472,9,-1.148201155,A,F,710,-1.31382593,1,Bad,19.5,-0.556531035
811,44001004177,13/09/2017,3,600,55.96537321,0.987710806,0.093275622,13,-0.624503412,A,F,710,-1.31382593,1,Bad,19.5,-0.556531035
814,44001004057,09/09/2017,3,600,61.748405,0.99258661,0.102914008,9,-1.148201155,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,29/09/2017,3,600,131.8982352,0.984402277,0.219830392,29,1.47028756,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,10/09/2017,3,600,10.15909809,0.103758733,0.01693183,10,-1.017276719,A,F,820,-0.2428169,3,Ok,44,1.747886331
814,44001004057,07/09/2017,3,600,11.74205815,0.910730851,0.019570097,7,-1.410050026,A,F,820,-0.2428169,3,Ok,44,1.747886331
830,44001004047,12/09/2017,3,600,44.96702472,0.963114481,0.074945041,12,-0.755427848,A,M,1030,1.801836703,2,Ok,20,-0.509502109
834,44001004164,21/09/2017,3,600,30.58481102,0.339770277,0.050974685,21,0.422892074,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
834,44001004164,23/09/2017,3,600,88.88641781,0.959357103,0.14814403,23,0.684740946,A,F,730,-1.119097016,1,Bad,13.5,-1.120878145
842,44001004156,10/09/2017,3,600,35.30196219,0.40239458,0.058836604,10,-1.017276719,D,M,980,1.315014417,2,Ok,14.5,-1.026820293
844,44001004147,10/09/2017,3,600,69.09184432,0.738321105,0.115153074,10,-1.017276719,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
844,44001004147,20/09/2017,3,600,110.0922353,0.999990804,0.183487059,20,0.291967638,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
844,44001004147,14/09/2017,3,600,25.31063487,0.322704961,0.042184391,14,-0.493578976,D,M,900,0.536098758,3,Ok,17.5,-0.744646738
853,44001004026,29/09/2017,3,600,122.8055738,0.850827051,0.204675956,29,1.47028756,D,F,770,-0.729639186,6,Good,24,-0.133270702
853,44001004026,12/09/2017,3,600,61.50501259,0.898670016,0.102508354,12,-0.755427848,D,F,770,-0.729639186,6,Good,24,-0.133270702
856,44001004101,25/09/2017,3,600,103.393323,0.558413444,0.172322205,25,0.946589817,D,M,1000,1.509743331,4,Good,44.5,1.794915256
856,44001004101,09/09/2017,3,600,23.24403106,0.168936883,0.038740052,9,-1.148201155,D,M,1000,1.509743331,4,Good,44.5,1.794915256
860,44001004060,13/09/2017,3,600,7.52208665,0.255895653,0.012536811,13,-0.624503412,D,F,800,-0.437545815,3,Ok,41,1.465712776
860,44001004060,01/09/2017,3,600,54.3916839,0.422736049,0.090652806,1,-2.195596641,D,F,800,-0.437545815,3,Ok,41,1.465712776
862,44001004095,10/09/2017,3,600,65.61109064,0.734661668,0.109351818,10,-1.017276719,C,M,940,0.925556587,0,Bad,26,0.054845001
862,44001004095,07/09/2017,3,600,38.97057246,0.666495891,0.064950954,7,-1.410050026,C,M,940,0.925556587,0,Bad,26,0.054845001
